VNUM	LOCALE_NAME
5036	Sino de Jade+6
5037	Sino de Jade+7
5038	Sino de Jade+8
5039	Sino de Jade+9
5040	Sino da Fonte+0
5041	Sino da Fonte+1
5042	Sino da Fonte+2
5043	Sino da Fonte+3
5044	Sino da Fonte+4
5045	Sino da Fonte+5
5046	Sino da Fonte+6
5047	Sino da Fonte+7
5048	Sino da Fonte+8
5049	Sino da Fonte+9
5050	Sino de Damasco+0
5051	Sino de Damasco+1
5052	Sino de Damasco+2
5053	Sino de Damasco+3
5054	Sino de Damasco+4
5055	Sino de Damasco+5
5056	Sino de Damasco+6
5057	Sino de Damasco+7
5058	Sino de Damasco+8
5059	Sino de Damasco+9
5060	Sino Mágico+0
5061	Sino Mágico+1
5062	Sino Mágico+2
5063	Sino Mágico+3
5064	Sino Mágico+4
5065	Sino Mágico+5
5066	Sino Mágico+6
5067	Sino Mágico+7
5068	Sino Mágico+8
5069	Sino Mágico+9
5070	Besouro Dourado+0
5071	Besouro Dourado+1
5072	Besouro Dourado+2
5073	Besouro Dourado+3
5074	Besouro Dourado+4
5075	Besouro Dourado+5
5076	Besouro Dourado+6
5077	Besouro Dourado+7
5078	Besouro Dourado+8
5079	Besouro Dourado+9
5080	Besouro de Aço+0
5081	Besouro de Aço+1
5082	Besouro de Aço+2
5083	Besouro de Aço+3
5084	Besouro de Aço+4
5085	Besouro de Aço+5
5086	Besouro de Aço+6
5087	Besouro de Aço+7
5088	Besouro de Aço+8
5089	Besouro de Aço+9
5090	Pássaro Trovão+0
5091	Pássaro Trovão+1
5092	Pássaro Trovão+2
5093	Pássaro Trovão+3
5094	Pássaro Trovão+4
5095	Pássaro Trovão+5
5096	Pássaro Trovão+6
5097	Pássaro Trovão+7
5098	Pássaro Trovão+8
5099	Pássaro Trovão+9
5100	Sino Céu e Terra+0
5101	Sino Céu e Terra+1
5102	Sino Céu e Terra+2
5103	Sino Céu e Terra+3
5104	Sino Céu e Terra+4
5105	Sino Céu e Terra+5
5106	Sino Céu e Terra+6
5107	Sino Céu e Terra+7
5108	Sino Céu e Terra+8
5109	Sino Céu e Terra+9
5110	Sino Antigo+0
5111	Sino Antigo+1
5112	Sino Antigo+2
5113	Sino Antigo+3
5114	Sino Antigo+4
5115	Sino Antigo+5
5116	Sino Antigo+6
5117	Sino Antigo+7
5118	Sino Antigo+8
5119	Sino Antigo+9
5120	Sino de Bambu+0
5121	Sino de Bambu+1
5122	Sino de Bambu+2
5123	Sino de Bambu+3
5124	Sino de Bambu+4
5125	Sino de Bambu+5
5126	Sino de Bambu+6
5127	Sino de Bambu+7
5128	Sino de Bambu+8
5129	Sino de Bambu+9
5130	Ceifadora da Morte+0
5131	Ceifadora da Morte+1
5132	Ceifadora da Morte+2
5133	Ceifadora da Morte+3
5134	Ceifadora da Morte+4
5135	Ceifadora da Morte+5
5136	Ceifadora da Morte+6
5137	Ceifadora da Morte+7
5138	Ceifadora da Morte+8
5139	Ceifadora da Morte+9
5140	Sino do Dragão+0
5141	Sino do Dragão+1
5142	Sino do Dragão+2
5143	Sino do Dragão+3
5144	Sino do Dragão+4
5145	Sino do Dragão+5
5146	Sino do Dragão+6
5147	Sino do Dragão+7
5148	Sino do Dragão+8
5149	Sino do Dragão+9
5150	Sino de Hibisco+0
5151	Sino de Hibisco+1
5152	Sino de Hibisco+2
5153	Sino de Hibisco+3
5154	Sino de Hibisco+4
5155	Sino de Hibisco+5
5156	Sino de Hibisco+6
5157	Sino de Hibisco+7
5158	Sino de Hibisco+8
5159	Sino de Hibisco+9
5330	Sino Deus Dragão+0
5331	Sino Deus Dragão+1
5332	Sino Deus Dragão+2
5333	Sino Deus Dragão+3
5334	Sino Deus Dragão+4
5335	Sino Deus Dragão+5
5336	Sino Deus Dragão+6
5337	Sino Deus Dragão+7
5338	Sino Deus Dragão+8
5339	Sino Deus Dragão+9
5340	Sino Dragão Fantasma+0
5341	Sino Dragão Fantasma+1
5342	Sino Dragão Fantasma+2
5343	Sino Dragão Fantasma+3
5344	Sino Dragão Fantasma+4
5345	Sino Dragão Fantasma+5
5346	Sino Dragão Fantasma+6
5347	Sino Dragão Fantasma+7
5348	Sino Dragão Fantasma+8
5349	Sino Dragão Fantasma+9
7000	Leque+0
7001	Leque+1
7002	Leque+2
7003	Leque+3
7004	Leque+4
7005	Leque+5
7006	Leque+6
7007	Leque+7
7008	Leque+8
7009	Leque+9
7010	Leque de Ferro+0
7011	Leque de Ferro+1
7012	Leque de Ferro+2
7013	Leque de Ferro+3
7014	Leque de Ferro+4
7015	Leque de Ferro+5
7016	Leque de Ferro+6
7017	Leque de Ferro+7
7018	Leque de Ferro+8
7019	Leque de Ferro+9
7020	Leque do Tigre Negro+0
7021	Leque do Tigre Negro+1
7022	Leque do Tigre Negro+2
7023	Leque do Tigre Negro+3
7024	Leque do Tigre Negro+4
7025	Leque do Tigre Negro+5
7026	Leque do Tigre Negro+6
7027	Leque do Tigre Negro+7
7028	Leque do Tigre Negro+8
7029	Leque do Tigre Negro+9
7030	Leque Asa de Garça+0
7031	Leque Asa de Garça+1
7032	Leque Asa de Garça+2
7033	Leque Asa de Garça+3
7034	Leque Asa de Garça+4
7035	Leque Asa de Garça+5
7036	Leque Asa de Garça+6
7037	Leque Asa de Garça+7
7038	Leque Asa de Garça+8
7039	Leque Asa de Garça+9
7040	Leque do Pavão+0
7041	Leque do Pavão+1
7042	Leque do Pavão+2
7043	Leque do Pavão+3
7044	Leque do Pavão+4
7045	Leque do Pavão+5
7046	Leque do Pavão+6
7047	Leque do Pavão+7
7048	Leque do Pavão+8
7049	Leque do Pavão+9
7050	Leque Aquático+0
7051	Leque Aquático+1
7052	Leque Aquático+2
7053	Leque Aquático+3
7054	Leque Aquático+4
7055	Leque Aquático+5
7056	Leque Aquático+6
7057	Leque Aquático+7
7058	Leque Aquático+8
7059	Leque Aquático+9
7060	Leque de Pedra+0
7061	Leque de Pedra+1
7062	Leque de Pedra+2
7063	Leque de Pedra+3
7064	Leque de Pedra+4
7065	Leque de Pedra+5
7066	Leque de Pedra+6
7067	Leque de Pedra+7
7068	Leque de Pedra+8
7069	Leque de Pedra+9
7070	Leque do Oceano+0
7071	Leque do Oceano+1
7072	Leque do Oceano+2
7073	Leque do Oceano+3
7074	Leque do Oceano+4
7075	Leque do Oceano+5
7076	Leque do Oceano+6
7077	Leque do Oceano+7
7078	Leque do Oceano+8
7079	Leque do Oceano+9
7080	Leque do Ferrão+0
7081	Leque do Ferrão+1
7082	Leque do Ferrão+2
7083	Leque do Ferrão+3
7084	Leque do Ferrão+4
7085	Leque do Ferrão+5
7086	Leque do Ferrão+6
7087	Leque do Ferrão+7
7088	Leque do Ferrão+8
7089	Leque do Ferrão+9
7090	Leque do Fênix+0
7091	Leque do Fênix+1
7092	Leque do Fênix+2
7093	Leque do Fênix+3
7094	Leque do Fênix+4
7095	Leque do Fênix+5
7096	Leque do Fênix+6
7097	Leque do Fênix+7
7098	Leque do Fênix+8
7099	Leque do Fênix+9
7100	Leque Triplo+0
7101	Leque Triplo+1
7102	Leque Triplo+2
7103	Leque Triplo+3
7104	Leque Triplo+4
7105	Leque Triplo+5
7106	Leque Triplo+6
7107	Leque Triplo+7
7108	Leque Triplo+8
7109	Leque Triplo+9
7110	Leque da Fúria+0
7111	Leque da Fúria+1
7112	Leque da Fúria+2
7113	Leque da Fúria+3
7114	Leque da Fúria+4
7115	Leque da Fúria+5
7116	Leque da Fúria+6
7117	Leque da Fúria+7
7118	Leque da Fúria+8
7119	Leque da Fúria+9
7120	Leque do Sol Negro+0
7121	Leque do Sol Negro+1
7122	Leque do Sol Negro+2
7123	Leque do Sol Negro+3
7124	Leque do Sol Negro+4
7125	Leque do Sol Negro+5
7126	Leque do Sol Negro+6
7127	Leque do Sol Negro+7
7128	Leque do Sol Negro+8
7129	Leque do Sol Negro+9
7130	Leque da Ave Celeste+0
7131	Leque da Ave Celeste+1
7132	Leque da Ave Celeste+2
7133	Leque da Ave Celeste+3
7134	Leque da Ave Celeste+4
7135	Leque da Ave Celeste+5
7136	Leque da Ave Celeste+6
7137	Leque da Ave Celeste+7
7138	Leque da Ave Celeste+8
7139	Leque da Ave Celeste+9
7140	Leque da Salvação+0
7141	Leque da Salvação+1
7142	Leque da Salvação+2
7143	Leque da Salvação+3
7144	Leque da Salvação+4
7145	Leque da Salvação+5
7146	Leque da Salvação+6
7147	Leque da Salvação+7
7148	Leque da Salvação+8
7149	Leque da Salvação+9
7150	Leque da Estática+0
7151	Leque da Estática+1
7152	Leque da Estática+2
7153	Leque da Estática+3
7154	Leque da Estática+4
7155	Leque da Estática+5
7156	Leque da Estática+6
7157	Leque da Estática+7
7158	Leque da Estática+8
7159	Leque da Estática+9
7160	Leque Vento de Outono+0
7161	Leque Vento de Outono+1
7162	Leque Vento de Outono+2
7163	Leque Vento de Outono+3
7164	Leque Vento de Outono+4
7165	Leque Vento de Outono+5
7166	Leque Vento de Outono+6
7167	Leque Vento de Outono+7
7168	Leque Vento de Outono+8
7169	Leque Vento de Outono+9
7170	Leque Oito Símbolos+0
7171	Leque Oito Símbolos+1
7172	Leque Oito Símbolos+2
7173	Leque Oito Símbolos+3
7174	Leque Oito Símbolos+4
7175	Leque Oito Símbolos+5
7176	Leque Oito Símbolos+6
7177	Leque Oito Símbolos+7
7178	Leque Oito Símbolos+8
7179	Leque Oito Símbolos+9
7180	Leque Dragão Deitado+0
7181	Leque Dragão Deitado+1
7182	Leque Dragão Deitado+2
7183	Leque Dragão Deitado+3
7184	Leque Dragão Deitado+4
7185	Leque Dragão Deitado+5
7186	Leque Dragão Deitado+6
7187	Leque Dragão Deitado+7
7188	Leque Dragão Deitado+8
7189	Leque Dragão Deitado+9
7190	Leque Elemental+0
7191	Leque Elemental+1
7192	Leque Elemental+2
7193	Leque Elemental+3
7194	Leque Elemental+4
7195	Leque Elemental+5
7196	Leque Elemental+6
7197	Leque Elemental+7
7198	Leque Elemental+8
7199	Leque Elemental+9
7200	Azagaia+0
7201	Azagaia+1
7202	Azagaia+2
7203	Azagaia+3
7204	Azagaia+4
7205	Azagaia+5
7206	Azagaia+6
7207	Azagaia+7
7208	Azagaia+8
7209	Azagaia+9
7370	Leque do Dragão+0
7371	Leque do Dragão+1
7372	Leque do Dragão+2
7373	Leque do Dragão+3
7374	Leque do Dragão+4
7375	Leque do Dragão+5
7376	Leque do Dragão+6
7377	Leque do Dragão+7
7378	Leque do Dragão+8
7379	Leque do Dragão+9
8000	Flecha de Madeira
8001	Flecha de Bambu
8002	Flecha de Pedra
8003	Flecha de Ferro
8004	Flecha de Aço
8005	Flecha de Prata
8006	Flecha de Fogo
8007	Flecha Envenenada
8008	Flecha de Gelo
8009	Flecha Amaldiçoada
9001	Discípulo Budista A+5
9002	Vestimenta Azul+5
9003	Relaxamento de Almas A+5
9004	Azul+5
9501	Espada+5
9502	Adaga+5
9503	Arco+5
9504	Gládio+5
9505	Leque+5
11000	Armadura de Lobo
11010	Armadura de Javali
11020	Armadura de Urso
11030	Armadura de Tigre
11200	Placa Budista Novato+0
11201	Placa Budista Novato+1
11202	Placa Budista Novato+2
11203	Placa Budista Novato+3
11204	Placa Budista Novato+4
11205	Placa Budista Novato+5
11206	Placa Budista Novato+6
11207	Placa Budista Novato+7
11208	Placa Budista Novato+8
11209	Placa Budista Novato+9
11210	Placa de Ferro+0
11211	Placa de Ferro+1
11212	Placa de Ferro+2
11213	Placa de Ferro+3
11214	Placa de Ferro+4
11215	Placa de Ferro+5
11216	Placa de Ferro+6
11217	Placa de Ferro+7
11218	Placa de Ferro+8
11219	Placa de Ferro+9
11220	Placa do Tigre Curvo+0
11221	Placa do Tigre Curvo+1
11222	Placa do Tigre Curvo+2
11223	Placa do Tigre Curvo+3
11224	Placa do Tigre Curvo+4
11225	Placa do Tigre Curvo+5
11226	Placa do Tigre Curvo+6
11227	Placa do Tigre Curvo+7
11228	Placa do Tigre Curvo+8
11229	Placa do Tigre Curvo+9
11230	Placa do Leão+0
11231	Placa do Leão+1
11232	Placa do Leão+2
11233	Placa do Leão+3
11234	Placa do Leão+4
11235	Placa do Leão+5
11236	Placa do Leão+6
11237	Placa do Leão+7
11238	Placa do Leão+8
11239	Placa do Leão+9
11240	Placa Mortal+0
11241	Placa Mortal+1
11242	Placa Mortal+2
11243	Placa Mortal+3
11244	Placa Mortal+4
11245	Placa Mortal+5
11246	Placa Mortal+6
11247	Placa Mortal+7
11248	Placa Mortal+8
11249	Placa Mortal+9
11250	Escama de Dragão+0
11251	Escama de Dragão+1
11252	Escama de Dragão+2
11253	Escama de Dragão+3
11254	Escama de Dragão+4
11255	Escama de Dragão+5
11256	Escama de Dragão+6
11257	Escama de Dragão+7
11258	Escama de Dragão+8
11259	Escama de Dragão+9
11260	Placa Escama Azul+0
11261	Placa Escama Azul+1
11262	Placa Escama Azul+2
11263	Placa Escama Azul+3
11264	Placa Escama Azul+4
11265	Placa Escama Azul+5
11266	Placa Escama Azul+6
11267	Placa Escama Azul+7
11268	Placa Escama Azul+8
11269	Placa Escama Azul+9
11270	Placa Escama Dourada+0
11271	Placa Escama Dourada+1
11272	Placa Escama Dourada+2
11273	Placa Escama Dourada+3
11274	Placa Escama Dourada+4
11275	Placa Escama Dourada+5
11276	Placa Escama Dourada+6
11277	Placa Escama Dourada+7
11278	Placa Escama Dourada+8
11279	Placa Escama Dourada+9
11280	Placa do Deus Dragão+0
11281	Placa do Deus Dragão+1
11282	Placa do Deus Dragão+2
11283	Placa do Deus Dragão+3
11284	Placa do Deus Dragão+4
11285	Placa do Deus Dragão+5
11286	Placa do Deus Dragão+6
11287	Placa do Deus Dragão+7
11288	Placa do Deus Dragão+8
11289	Placa do Deus Dragão+9
11290	Armadura de Aço Negro+0
11291	Armadura de Aço Negro+1
11292	Armadura de Aço Negro+2
11293	Armadura de Aço Negro+3
11294	Armadura de Aço Negro+4
11295	Armadura de Aço Negro+5
11296	Armadura de Aço Negro+6
11297	Armadura de Aço Negro+7
11298	Armadura de Aço Negro+8
11299	Armadura de Aço Negro+9
11300	Placa Budista Aprimorada
11301	Placa de Ferro
11302	Placa do Tigre Curvo
11303	Placa do Leão
11304	Placa Mortal
11305	Escama do Dragão
11306	Placa Escama Azul
11307	Placa Escama Dourada
11308	Placa do Deus Dragão
11309	Armadura de Aço Negro
11400	Vestimenta Azul+0
11401	Vestimenta Azul+1
11402	Vestimenta Azul+2
11403	Vestimenta Azul+3
11404	Vestimenta Azul+4
11405	Vestimenta Azul+5
11406	Vestimenta Azul+6
11407	Vestimenta Azul+7
11408	Vestimenta Azul+8
11409	Vestimenta Azul+9
11410	Vestimenta Marfim+0
11411	Vestimenta Marfim+1
11412	Vestimenta Marfim+2
11413	Vestimenta Marfim+3
11414	Vestimenta Marfim+4
11415	Vestimenta Marfim+5
11416	Vestimenta Marfim+6
11417	Vestimenta Marfim+7
11418	Vestimenta Marfim+8
11419	Vestimenta Marfim+9
11420	Vestimenta Rubra+0
11421	Vestimenta Rubra+1
11422	Vestimenta Rubra+2
11423	Vestimenta Rubra+3
11424	Vestimenta Rubra+4
11425	Vestimenta Rubra+5
11426	Vestimenta Rubra+6
11427	Vestimenta Rubra+7
11428	Vestimenta Rubra+8
11429	Vestimenta Rubra+9
11430	Veste do Tigre Voador+0
11431	Veste do Tigre Voador+1
11432	Veste do Tigre Voador+2
11433	Veste do Tigre Voador+3
11434	Veste do Tigre Voador+4
11435	Veste do Tigre Voador+5
11436	Veste do Tigre Voador+6
11437	Veste do Tigre Voador+7
11438	Veste do Tigre Voador+8
11439	Veste do Tigre Voador+9
11440	Vestimenta do Dragão+0
11441	Vestimenta do Dragão+1
11442	Vestimenta do Dragão+2
11443	Vestimenta do Dragão+3
11444	Vestimenta do Dragão+4
11445	Vestimenta do Dragão+5
11446	Vestimenta do Dragão+6
11447	Vestimenta do Dragão+7
11448	Vestimenta do Dragão+8
11449	Vestimenta do Dragão+9
11450	Vestimenta Assassina+0
11451	Vestimenta Assassina+1
11452	Vestimenta Assassina+2
11453	Vestimenta Assassina+3
11454	Vestimenta Assassina+4
11455	Vestimenta Assassina+5
11456	Vestimenta Assassina+6
11457	Vestimenta Assassina+7
11458	Vestimenta Assassina+8
11459	Vestimenta Assassina+9
11460	Veste do Jovem Dragão+0
11461	Veste do Jovem Dragão+1
11462	Veste do Jovem Dragão+2
11463	Veste do Jovem Dragão+3
11464	Veste do Jovem Dragão+4
11465	Veste do Jovem Dragão+5
11466	Veste do Jovem Dragão+6
11467	Veste do Jovem Dragão+7
11468	Veste do Jovem Dragão+8
11469	Veste do Jovem Dragão+9
11470	Vento Assassino+0
11471	Vento Assassino+1
11472	Vento Assassino+2
11473	Vento Assassino+3
11474	Vento Assassino+4
11475	Vento Assassino+5
11476	Vento Assassino+6
11477	Vento Assassino+7
11478	Vento Assassino+8
11479	Vento Assassino+9
11480	Vestimenta Rosa+0
11481	Vestimenta Rosa+1
11482	Vestimenta Rosa+2
11483	Vestimenta Rosa+3
11484	Vestimenta Rosa+4
11485	Vestimenta Rosa+5
11486	Vestimenta Rosa+6
11487	Vestimenta Rosa+7
11488	Vestimenta Rosa+8
11489	Vestimenta Rosa+9
11490	Veste do Vento Negro+0
11491	Veste do Vento Negro+1
11492	Veste do Vento Negro+2
11493	Veste do Vento Negro+3
11494	Veste do Vento Negro+4
11495	Veste do Vento Negro+5
11496	Veste do Vento Negro+6
11497	Veste do Vento Negro+7
11498	Veste do Vento Negro+8
11499	Veste do Vento Negro+9
11500	Vestimenta Azul
11501	Vestimenta Marfim
11502	Vestimenta Rubra
11503	Veste do Tigre Voador
11504	Vestimenta do Dragão
11505	Vestimenta Assassina
11506	Veste do Jovem Dragão
11507	Vento Assassino
11508	Vestimenta Rosa
11509	Veste do Vento Negro
11600	Malha Fúnebre+0
11601	Malha Fúnebre+1
11602	Malha Fúnebre+2
11603	Malha Fúnebre+3
11604	Malha Fúnebre+4
11605	Malha Fúnebre+5
11606	Malha Fúnebre+6
11607	Malha Fúnebre+7
11608	Malha Fúnebre+8
11609	Malha Fúnebre+9
11610	Malha Mágica+0
11611	Malha Mágica+1
11612	Malha Mágica+2
11613	Malha Mágica+3
11614	Malha Mágica+4
11615	Malha Mágica+5
11616	Malha Mágica+6
11617	Malha Mágica+7
11618	Malha Mágica+8
11619	Malha Mágica+9
11620	Malha Azarada+0
11621	Malha Azarada+1
11622	Malha Azarada+2
11623	Malha Azarada+3
11624	Malha Azarada+4
11625	Malha Azarada+5
11626	Malha Azarada+6
11627	Malha Azarada+7
11628	Malha Azarada+8
11629	Malha Azarada+9
11630	Malha Tigre Fantasma+0
11631	Malha Tigre Fantasma+1
11632	Malha Tigre Fantasma+2
11633	Malha Tigre Fantasma+3
11634	Malha Tigre Fantasma+4
11635	Malha Tigre Fantasma+5
11636	Malha Tigre Fantasma+6
11637	Malha Tigre Fantasma+7
11638	Malha Tigre Fantasma+8
11639	Malha Tigre Fantasma+9
11640	Malha do Ying-Yang+0
11641	Malha do Ying-Yang+1
11642	Malha do Ying-Yang+2
11643	Malha do Ying-Yang+3
11644	Malha do Ying-Yang+4
11645	Malha do Ying-Yang+5
11646	Malha do Ying-Yang+6
11647	Malha do Ying-Yang+7
11648	Malha do Ying-Yang+8
11649	Malha do Ying-Yang+9
11650	Misticismo Negro+0
11651	Misticismo Negro+1
11652	Misticismo Negro+2
11653	Misticismo Negro+3
11654	Misticismo Negro+4
11655	Misticismo Negro+5
11656	Misticismo Negro+6
11657	Misticismo Negro+7
11658	Misticismo Negro+8
11659	Misticismo Negro+9
11660	Malha Nebulosa+0
11661	Malha Nebulosa+1
11662	Malha Nebulosa+2
11663	Malha Nebulosa+3
11664	Malha Nebulosa+4
11665	Malha Nebulosa+5
11666	Malha Nebulosa+6
11667	Malha Nebulosa+7
11668	Malha Nebulosa+8
11669	Malha Nebulosa+9
11670	Malha Rosto Fantasma+0
11671	Malha Rosto Fantasma+1
11672	Malha Rosto Fantasma+2
11673	Malha Rosto Fantasma+3
11674	Malha Rosto Fantasma+4
11675	Malha Rosto Fantasma+5
11676	Malha Rosto Fantasma+6
11677	Malha Rosto Fantasma+7
11678	Malha Rosto Fantasma+8
11679	Malha Rosto Fantasma+9
11680	Malha Espiritual+0
11681	Malha Espiritual+1
11682	Malha Espiritual+2
11683	Malha Espiritual+3
11684	Malha Espiritual+4
11685	Malha Espiritual+5
11686	Malha Espiritual+6
11687	Malha Espiritual+7
11688	Malha Espiritual+8
11689	Malha Espiritual+9
11690	Armadura Magia Negra+0
11691	Armadura Magia Negra+1
11692	Armadura Magia Negra+2
11693	Armadura Magia Negra+3
11694	Armadura Magia Negra+4
11695	Armadura Magia Negra+5
11696	Armadura Magia Negra+6
11697	Armadura Magia Negra+7
11698	Armadura Magia Negra+8
11699	Armadura Magia Negra+9
11700	Malha Fúnebre
11701	Malha Mágica
11702	Malha Azarada
11703	Malha Tigre Fantasma
11704	Malha do Ying-Yang
11705	Misticismo Negro
11706	Malha Nebulosa
11707	Malha Rosto Fantasma
11708	Malha Espiritual
11709	Armadura Magia Negra
11800	Túnica Azul+0
11801	Túnica Azul+1
11802	Túnica Azul+2
11803	Túnica Azul+3
11804	Túnica Azul+4
11805	Túnica Azul+5
11806	Túnica Azul+6
11807	Túnica Azul+7
11808	Túnica Azul+8
11809	Túnica Azul+9
11810	Túnica Turquesa+0
11811	Túnica Turquesa+1
11812	Túnica Turquesa+2
11813	Túnica Turquesa+3
11814	Túnica Turquesa+4
11815	Túnica Turquesa+5
11816	Túnica Turquesa+6
11817	Túnica Turquesa+7
11818	Túnica Turquesa+8
11819	Túnica Turquesa+9
11820	Túnica Dourada+0
11821	Túnica Dourada+1
11822	Túnica Dourada+2
11823	Túnica Dourada+3
11824	Túnica Dourada+4
11825	Túnica Dourada+5
11826	Túnica Dourada+6
11827	Túnica Dourada+7
11828	Túnica Dourada+8
11829	Túnica Dourada+9
11830	Túnica Amorosa+0
11831	Túnica Amorosa+1
11832	Túnica Amorosa+2
11833	Túnica Amorosa+3
11834	Túnica Amorosa+4
11835	Túnica Amorosa+5
11836	Túnica Amorosa+6
11837	Túnica Amorosa+7
11838	Túnica Amorosa+8
11839	Túnica Amorosa+9
11840	Túnica de Seda Negra+0
11841	Túnica de Seda Negra+1
11842	Túnica de Seda Negra+2
11843	Túnica de Seda Negra+3
11844	Túnica de Seda Negra+4
11845	Túnica de Seda Negra+5
11846	Túnica de Seda Negra+6
11847	Túnica de Seda Negra+7
11848	Túnica de Seda Negra+8
11849	Túnica de Seda Negra+9
11850	Túnica Solar+0
11851	Túnica Solar+1
11852	Túnica Solar+2
11853	Túnica Solar+3
11854	Túnica Solar+4
11855	Túnica Solar+5
11856	Túnica Solar+6
11857	Túnica Solar+7
11858	Túnica Solar+8
11859	Túnica Solar+9
11860	Túnica Moral+0
11861	Túnica Moral+1
11862	Túnica Moral+2
11863	Túnica Moral+3
11864	Túnica Moral+4
11865	Túnica Moral+5
11866	Túnica Moral+6
11867	Túnica Moral+7
11868	Túnica Moral+8
11869	Túnica Moral+9
11870	Túnica do Sonhador+0
11871	Túnica do Sonhador+1
11872	Túnica do Sonhador+2
11873	Túnica do Sonhador+3
11874	Túnica do Sonhador+4
11875	Túnica do Sonhador+5
11876	Túnica do Sonhador+6
11877	Túnica do Sonhador+7
11878	Túnica do Sonhador+8
11879	Túnica do Sonhador+9
11880	Túnica da Baronesa+0
11881	Túnica da Baronesa+1
11882	Túnica da Baronesa+2
11883	Túnica da Baronesa+3
11884	Túnica da Baronesa+4
11885	Túnica da Baronesa+5
11886	Túnica da Baronesa+6
11887	Túnica da Baronesa+7
11888	Túnica da Baronesa+8
11889	Túnica da Baronesa+9
11890	Vestido Negro+0
11891	Vestido Negro+1
11892	Vestido Negro+2
11893	Vestido Negro+3
11894	Vestido Negro+4
11895	Vestido Negro+5
11896	Vestido Negro+6
11897	Vestido Negro+7
11898	Vestido Negro+8
11899	Vestido Negro+9
11901	Smoking
11902	Smoking
11903	Vestido de Noiva
11904	Vestido de Noiva
11911	Smoking
11912	Smoking
11913	Vestido de Noiva
11914	Vestido de Noiva
11951	Placa do Budista Novato
11952	Vestimenta Azure
11953	Malha Requiem
11954	Túnica Azure
11971	Armadura Real
11972	Vestimenta Real
11973	Armadura Real Aprimorada
11974	Veste Real Aprimorada
12000	Túnica Azul
12001	Túnica Turquesa
12002	Túnica Dourada
12003	Túnica Amorosa
12004	Túnica de Seda Negra
12005	Túnica Solar
12006	Túnica Moral
12007	Túnica do Sonhador
12008	Túnica da Baronesa
12009	Vestido Negro
12010	Placa Dragão da Água+0
12011	Placa Dragão da Água+1
12012	Placa Dragão da Água+2
12013	Placa Dragão da Água+3
12014	Placa Dragão da Água+4
12015	Placa Dragão da Água+5
12016	Placa Dragão da Água+6
12017	Placa Dragão da Água+7
12018	Placa Dragão da Água+8
12019	Placa Dragão da Água+9
12020	Veste Dragão da Água+0
12021	Veste Dragão da Água+1
12022	Veste Dragão da Água+2
12023	Veste Dragão da Água+3
12024	Veste Dragão da Água+4
12025	Veste Dragão da Água+5
12026	Veste Dragão da Água+6
12027	Veste Dragão da Água+7
12028	Veste Dragão da Água+8
12029	Veste Dragão da Água+9
12030	Malha Dragão da Água+0
12031	Malha Dragão da Água+1
12032	Malha Dragão da Água+2
12033	Malha Dragão da Água+3
12034	Malha Dragão da Água+4
12035	Malha Dragão da Água+5
12036	Malha Dragão da Água+6
12037	Malha Dragão da Água+7
12038	Malha Dragão da Água+8
12039	Malha Dragão da Água+9
12040	Túnica Dragão da Água+0
12041	Túnica Dragão da Água+1
12042	Túnica Dragão da Água+2
12043	Túnica Dragão da Água+3
12044	Túnica Dragão da Água+4
12045	Túnica Dragão da Água+5
12046	Túnica Dragão da Água+6
12047	Túnica Dragão da Água+7
12048	Túnica Dragão da Água+8
12049	Túnica Dragão da Água+9
12200	Elmo Tradicional+0
12201	Elmo Tradicional+1
12202	Elmo Tradicional+2
12203	Elmo Tradicional+3
12204	Elmo Tradicional+4
12205	Elmo Tradicional+5
12206	Elmo Tradicional+6
12207	Elmo Tradicional+7
12208	Elmo Tradicional+8
12209	Elmo Tradicional+9
12220	Elmo de Ferro+0
12221	Elmo de Ferro+1
12222	Elmo de Ferro+2
12223	Elmo de Ferro+3
12224	Elmo de Ferro+4
12225	Elmo de Ferro+5
12226	Elmo de Ferro+6
12227	Elmo de Ferro+7
12228	Elmo de Ferro+8
12229	Elmo de Ferro+9
12240	Sallet Fantasma+0
12241	Sallet Fantasma+1
12242	Sallet Fantasma+2
12243	Sallet Fantasma+3
12244	Sallet Fantasma+4
12245	Sallet Fantasma+5
12246	Sallet Fantasma+6
12247	Sallet Fantasma+7
12248	Sallet Fantasma+8
12249	Sallet Fantasma+9
12260	Elmo Demoníaco+0
12261	Elmo Demoníaco+1
12262	Elmo Demoníaco+2
12263	Elmo Demoníaco+3
12264	Elmo Demoníaco+4
12265	Elmo Demoníaco+5
12266	Elmo Demoníaco+6
12267	Elmo Demoníaco+7
12268	Elmo Demoníaco+8
12269	Elmo Demoníaco+9
12280	Elmo da Alma Furiosa+0
12281	Elmo da Alma Furiosa+1
12282	Elmo da Alma Furiosa+2
12283	Elmo da Alma Furiosa+3
12284	Elmo da Alma Furiosa+4
12285	Elmo da Alma Furiosa+5
12286	Elmo da Alma Furiosa+6
12287	Elmo da Alma Furiosa+7
12288	Elmo da Alma Furiosa+8
12289	Elmo da Alma Furiosa+9
12340	Capuz de Couro+0
12341	Capuz de Couro+1
12342	Capuz de Couro+2
12343	Capuz de Couro+3
12344	Capuz de Couro+4
12345	Capuz de Couro+5
12346	Capuz de Couro+6
12347	Capuz de Couro+7
12348	Capuz de Couro+8
12349	Capuz de Couro+9
12360	Capuz Metálico+0
12361	Capuz Metálico+1
